Datetime,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,Hour,DayOfWeek,Month,IsWeekend,Lag_1_Hour,Lag_2_Hour,Lag_24_Hour
2006-12-19 15:00:00,0.42136666666666667,0.08086666666666667,241.74066666666667,1.8066666666666669,0.0,0.16666666666666666,2.216666666666667,15,1,12,0,0.3021333333333333,0.30046666666666666,1.7842999999999998
2006-12-19 16:00:00,1.3721333333333334,0.09166666666666666,242.71433333333334,5.613333333333333,0.0,0.7166666666666667,18.033333333333335,16,1,12,0,0.42136666666666667,0.3021333333333333,1.9493
2006-12-19 17:00:00,2.1115,0.14443333333333333,238.60666666666665,8.843333333333334,0.0,0.16666666666666666,17.433333333333334,17,1,12,0,1.3721333333333334,0.42136666666666667,2.1549
2006-12-19 18:00:00,2.2047000000000003,0.1033,237.6405,9.256666666666666,0.0,0.7333333333333333,17.3,18,1,12,0,2.1115,1.3721333333333334,2.402533333333333
2006-12-19 19:00:00,1.8420999999999998,0.07293333333333334,241.07999999999998,7.6033333333333335,0.0,0.05,11.65,19,1,12,0,2.2047000000000003,2.1115,2.6145
2006-12-19 20:00:00,2.940533333333333,0.23736666666666667,241.32816666666668,12.479999999999999,0.0,26.9,0.0,20,1,12,0,1.8420999999999998,2.2047000000000003,3.0505666666666666
2006-12-19 21:00:00,1.4428666666666667,0.1065,240.87,6.343333333333334,0.0,12.45,0.0,21,1,12,0,2.940533333333333,1.8420999999999998,2.1697333333333333
2006-12-19 22:00:00,0.7200000000000001,0.146,242.67933333333335,3.0133333333333336,0.0,1.1666666666666667,0.0,22,1,12,0,1.4428666666666667,2.940533333333333,1.7388000000000001
2006-12-19 23:00:00,0.3837,0.06709999999999999,246.62716666666665,1.5833333333333333,0.0,0.16666666666666666,0.0,23,1,12,0,0.7200000000000001,1.4428666666666667,1.5472666666666666
2006-12-20 00:00:00,0.4598333333333333,0.146,245.81133333333335,1.9866666666666668,0.0,0.7166666666666667,0.0,0,2,12,0,0.3837,0.7200000000000001,0.8371333333333334
2006-12-20 01:00:00,0.25866666666666666,0.056666666666666664,243.80533333333332,1.1133333333333333,0.0,0.16666666666666666,0.0,1,2,12,0,0.4598333333333333,0.3837,0.3530333333333333
2006-12-20 02:00:00,0.7843666666666667,0.1236,245.5675,3.243333333333333,0.0,0.7,7.933333333333334,2,2,12,0,0.25866666666666666,0.4598333333333333,0.3272333333333333
2006-12-20 03:00:00,0.3100333333333333,0.06846666666666666,246.1508333333333,1.3433333333333333,0.0,0.16666666666666666,0.7,3,2,12,0,0.7843666666666667,0.25866666666666666,0.3083
2006-12-20 04:00:00,0.289,0.09743333333333333,246.43366666666668,1.2466666666666666,0.0,0.4666666666666667,0.0,4,2,12,0,0.3100333333333333,0.7843666666666667,0.32783333333333337
2006-12-20 05:00:00,0.2627,0.07719999999999999,244.7955,1.12,0.0,0.2,0.0,5,2,12,0,0.289,0.3100333333333333,0.30666666666666664
2006-12-20 06:00:00,0.28359999999999996,0.06656666666666668,244.074,1.18,0.0,0.0,0.0,6,2,12,0,0.2627,0.289,0.7963333333333333
2006-12-20 07:00:00,1.5266333333333333,0.1923,243.315,6.4366666666666665,0.0,0.5166666666666667,4.666666666666667,7,2,12,0,0.28359999999999996,0.2627,1.7856333333333334
2006-12-20 08:00:00,2.9176,0.0882,239.79233333333335,12.203333333333335,0.0,9.616666666666667,17.616666666666667,8,2,12,0,1.5266333333333333,0.28359999999999996,3.879033333333333
2006-12-20 09:00:00,1.3855333333333333,0.10836666666666667,243.12283333333335,5.626666666666666,0.0,0.5333333333333333,18.1,9,2,12,0,2.9176,1.5266333333333333,1.6177666666666668
2006-12-20 10:00:00,1.5103000000000002,0.04716666666666667,240.5805,6.25,0.0,3.2333333333333334,17.716666666666665,10,2,12,0,1.3855333333333333,2.9176,0.4371333333333334
2006-12-20 11:00:00,2.8924000000000003,0.1652,240.51316666666668,12.073333333333332,0.0,25.166666666666668,17.7,11,2,12,0,1.5103000000000002,1.3855333333333333,2.321633333333333
2006-12-20 12:00:00,1.4210333333333334,0.07213333333333334,242.6063333333333,5.826666666666667,0.0,0.08333333333333333,18.016666666666666,12,2,12,0,2.8924000000000003,1.5103000000000002,0.43066666666666664
2006-12-20 13:00:00,1.4284,0.11016666666666668,242.46766666666664,5.88,0.0,0.4666666666666667,18.0,13,2,12,0,1.4210333333333334,2.8924000000000003,0.30046666666666666
2006-12-20 14:00:00,1.2949,0.09266666666666666,244.0345,5.319999999999999,0.0,0.05,16.583333333333332,14,2,12,0,1.4284,1.4210333333333334,0.3021333333333333
2006-12-20 15:00:00,0.2811333333333333,0.07143333333333333,245.71916666666667,1.2366666666666668,0.0,0.2,0.0,15,2,12,0,1.2949,1.4284,0.42136666666666667
2006-12-20 16:00:00,0.46843333333333337,0.10916666666666666,244.1135,2.07,0.0,0.31666666666666665,0.0,16,2,12,0,0.2811333333333333,1.2949,1.3721333333333334
2006-12-20 17:00:00,0.5735,0.07736666666666667,242.92066666666668,2.3766666666666665,0.0,0.0,0.0,17,2,12,0,0.46843333333333337,0.2811333333333333,2.1115
2006-12-20 18:00:00,2.8368333333333333,0.15796666666666667,239.24066666666667,11.893333333333334,0.0,0.5166666666666667,10.516666666666667,18,2,12,0,0.5735,0.46843333333333337,2.2047000000000003
2006-12-20 19:00:00,3.2486333333333333,0.08770000000000001,236.73983333333334,13.71,0.0,0.0,17.183333333333334,19,2,12,0,2.8368333333333333,0.5735,1.8420999999999998
2006-12-20 20:00:00,3.5754666666666663,0.26553333333333334,236.34516666666664,15.136666666666667,0.0,0.5166666666666667,17.116666666666667,20,2,12,0,3.2486333333333333,2.8368333333333333,2.940533333333333
2006-12-20 21:00:00,3.646066666666667,0.16049999999999998,235.99233333333333,15.403333333333334,0.0,0.0,17.066666666666666,21,2,12,0,3.5754666666666663,3.2486333333333333,1.4428666666666667
2006-12-20 22:00:00,3.058966666666667,0.0881,238.86049999999997,12.753333333333332,0.0,0.36666666666666664,17.483333333333334,22,2,12,0,3.646066666666667,3.5754666666666663,0.7200000000000001
2006-12-20 23:00:00,2.3817666666666666,0.1534,242.39116666666666,9.786666666666667,0.0,0.13333333333333333,17.983333333333334,23,2,12,0,3.058966666666667,3.646066666666667,0.3837
2006-12-21 00:00:00,1.5358666666666667,0.15553333333333336,243.42583333333332,6.323333333333333,0.0,0.0,18.133333333333333,0,3,12,0,2.3817666666666666,3.058966666666667,0.4598333333333333
2006-12-21 01:00:00,1.3979666666666666,0.12183333333333334,243.69816666666665,5.6866666666666665,0.0,0.5166666666666667,18.183333333333334,1,3,12,0,1.5358666666666667,2.3817666666666666,0.25866666666666666
2006-12-21 02:00:00,1.2749,0.0393,243.65366666666665,5.15,0.0,0.0,17.2,2,3,12,0,1.3979666666666666,1.5358666666666667,0.7843666666666667
2006-12-21 03:00:00,0.3026,0.11986666666666666,244.56716666666668,1.3333333333333333,0.0,0.5,0.0,3,3,12,0,1.2749,1.3979666666666666,0.3100333333333333
2006-12-21 04:00:00,0.24673333333333333,0.042499999999999996,244.74016666666665,1.02,0.0,0.0,0.0,4,3,12,0,0.3026,1.2749,0.289
2006-12-21 05:00:00,0.2907,0.10583333333333332,243.9495,1.2633333333333332,0.0,0.38333333333333336,0.0,5,3,12,0,0.24673333333333333,0.3026,0.2627
2006-12-21 06:00:00,0.29566666666666663,0.05316666666666667,244.8505,1.22,0.0,0.13333333333333333,0.0,6,3,12,0,0.2907,0.24673333333333333,0.28359999999999996
2006-12-21 07:00:00,1.2804666666666666,0.08383333333333334,241.29366666666664,5.37,0.0,0.0,0.0,7,3,12,0,0.29566666666666663,0.2907,1.5266333333333333
2006-12-21 08:00:00,1.5630333333333333,0.153,239.4945,6.593333333333334,0.0,0.5,5.083333333333333,8,3,12,0,1.2804666666666666,0.29566666666666663,2.9176
2006-12-21 09:00:00,2.5758,0.051699999999999996,238.47766666666666,10.78,11.1,9.366666666666667,17.433333333333334,9,3,12,0,1.5630333333333333,1.2804666666666666,1.3855333333333333
2006-12-21 10:00:00,1.7677,0.0708,239.70600000000002,7.403333333333333,9.483333333333333,0.5166666666666667,14.833333333333334,10,3,12,0,2.5758,1.5630333333333333,1.5103000000000002
2006-12-21 11:00:00,0.5346551724137931,0.11155172413793103,241.58793103448278,2.382758620689655,0.0,0.0,0.0,11,3,12,0,1.7677,2.5758,2.8924000000000003
2006-12-21 12:00:00,0.8191333333333333,0.13116666666666668,242.67416666666668,3.5833333333333335,0.0,7.666666666666667,0.0,12,3,12,0,0.5346551724137931,1.7677,1.4210333333333334
2006-12-21 13:00:00,1.6882333333333333,0.0645,241.79783333333336,7.0600000000000005,0.0,19.866666666666667,3.8833333333333333,13,3,12,0,0.8191333333333333,0.5346551724137931,1.4284
2006-12-21 14:00:00,1.0239,0.11850000000000001,243.3195,4.336666666666667,0.0,1.2,8.333333333333334,14,3,12,0,1.6882333333333333,0.8191333333333333,1.2949
2006-12-21 15:00:00,0.3074,0.0457,242.90633333333332,1.3633333333333333,0.0,0.16666666666666666,0.0,15,3,12,0,1.0239,1.6882333333333333,0.2811333333333333
2006-12-21 16:00:00,1.3600666666666668,0.0969,239.90633333333332,5.623333333333333,0.0,0.7166666666666667,17.283333333333335,16,3,12,0,0.3074,1.0239,0.46843333333333337
2006-12-21 17:00:00,1.7526333333333333,0.14803333333333332,235.01833333333335,7.533333333333333,0.0,0.16666666666666666,11.983333333333333,17,3,12,0,1.3600666666666668,0.3074,0.5735
2006-12-21 18:00:00,2.4433000000000002,0.11983333333333333,233.89433333333332,10.416666666666666,0.0,0.7,16.766666666666666,18,3,12,0,1.7526333333333333,1.3600666666666668,2.8368333333333333
2006-12-21 19:00:00,2.1971333333333334,0.09443333333333334,235.00050000000002,9.356666666666666,4.683333333333334,0.16666666666666666,11.7,19,3,12,0,2.4433000000000002,1.7526333333333333,3.2486333333333333
2006-12-21 20:00:00,2.4373666666666667,0.2512666666666667,234.50033333333334,10.44,4.15,0.6,4.283333333333333,20,3,12,0,2.1971333333333334,2.4433000000000002,3.5754666666666663
2006-12-21 21:00:00,0.9822666666666666,0.0443,238.31216666666666,4.1033333333333335,0.0,0.03333333333333333,8.583333333333334,21,3,12,0,2.4373666666666667,2.1971333333333334,3.646066666666667
2006-12-21 22:00:00,0.28026666666666666,0.09346666666666666,242.8665,1.2066666666666668,0.0,0.2,0.0,22,3,12,0,0.9822666666666666,2.4373666666666667,3.058966666666667
2006-12-21 23:00:00,0.2704333333333333,0.08946666666666667,245.35033333333334,1.1733333333333333,0.0,0.31666666666666665,0.0,23,3,12,0,0.28026666666666666,0.9822666666666666,2.3817666666666666
2006-12-22 00:00:00,0.2669333333333333,0.07913333333333333,245.67816666666667,1.1433333333333333,0.0,0.0,0.0,0,4,12,0,0.2704333333333333,0.28026666666666666,1.5358666666666667
2006-12-22 01:00:00,0.272,0.0927,244.45383333333334,1.1733333333333333,0.0,0.5166666666666667,0.0,1,4,12,0,0.2669333333333333,0.2704333333333333,1.3979666666666666
2006-12-22 02:00:00,0.26763333333333333,0.07926666666666667,246.83783333333335,1.1433333333333333,0.0,0.0,0.0,2,4,12,0,0.272,0.2669333333333333,1.2749
2006-12-22 03:00:00,0.27386666666666665,0.09353333333333333,245.79283333333333,1.1733333333333333,0.0,0.5166666666666667,0.0,3,4,12,0,0.26763333333333333,0.272,0.3026
2006-12-22 04:00:00,0.26426666666666665,0.07226666666666667,245.3595,1.1366666666666667,0.0,0.0,0.0,4,4,12,0,0.27386666666666665,0.26763333333333333,0.24673333333333333
2006-12-22 05:00:00,0.8068333333333334,0.08406666666666666,245.11933333333334,3.33,0.0,0.38333333333333336,8.9,5,4,12,0,0.26426666666666665,0.27386666666666665,0.2907
2006-12-22 06:00:00,0.4796333333333333,0.08610000000000001,245.3093333333333,2.033333333333333,0.0,0.13333333333333333,0.0,6,4,12,0,0.8068333333333334,0.26426666666666665,0.29566666666666663
2006-12-22 07:00:00,1.7231999999999998,0.10606666666666667,240.929,7.206666666666666,0.0,0.0,3.7333333333333334,7,4,12,0,0.4796333333333333,0.8068333333333334,1.2804666666666666
2006-12-22 08:00:00,2.7443999999999997,0.10803333333333334,240.45033333333333,11.426666666666668,11.116666666666667,0.5166666666666667,17.716666666666665,8,4,12,0,1.7231999999999998,0.4796333333333333,1.5630333333333333
2006-12-22 09:00:00,1.8963,0.045533333333333335,239.54966666666667,7.87,10.016666666666667,0.0,17.583333333333332,9,4,12,0,2.7443999999999997,1.7231999999999998,2.5758
2006-12-22 10:00:00,1.3449666666666669,0.09443333333333334,239.67933333333335,5.569999999999999,0.0,0.5,17.583333333333332,10,4,12,0,1.8963,2.7443999999999997,1.7677
2006-12-22 11:00:00,1.2525666666666666,0.0807,238.3455,5.260000000000001,3.75,0.0,12.7,11,4,12,0,1.3449666666666669,1.8963,0.5346551724137931
2006-12-22 12:00:00,1.2284666666666666,0.384,240.199,5.516666666666667,10.633333333333333,0.5666666666666667,0.0,12,4,12,0,1.2525666666666666,1.3449666666666669,0.8191333333333333
2006-12-22 13:00:00,0.6719,0.2478,240.68583333333333,3.04,0.0,0.0,0.0,13,4,12,0,1.2284666666666666,1.2525666666666666,1.6882333333333333
2006-12-22 14:00:00,0.8155666666666667,0.1617,240.8311666666667,3.55,0.0,0.5666666666666667,6.033333333333333,14,4,12,0,0.6719,1.2284666666666666,1.0239
2006-12-22 15:00:00,1.4516333333333333,0.0987,241.859,5.973333333333333,0.0,0.0,17.916666666666668,15,4,12,0,0.8155666666666667,0.6719,0.3074
2006-12-22 16:00:00,1.5712000000000002,0.13856666666666667,241.79483333333334,6.4766666666666675,0.0,0.5333333333333333,17.9,16,4,12,0,1.4516333333333333,0.8155666666666667,1.3600666666666668
2006-12-22 17:00:00,1.4968,0.0918,238.84466666666668,6.243333333333334,0.0,0.0,10.516666666666667,17,4,12,0,1.5712000000000002,1.4516333333333333,1.7526333333333333
2006-12-22 18:00:00,2.6869666666666663,0.30563333333333337,237.5076666666667,11.389999999999999,0.0,0.5166666666666667,3.9,18,4,12,0,1.4968,1.5712000000000002,2.4433000000000002
2006-12-22 19:00:00,3.9381666666666666,0.2473,237.406,16.54,0.0,0.0,17.266666666666666,19,4,12,0,2.6869666666666663,1.4968,2.1971333333333334
2006-12-22 20:00:00,3.5360666666666662,0.1398,235.5305,15.05,7.816666666666666,0.5666666666666667,17.016666666666666,20,4,12,0,3.9381666666666666,2.6869666666666663,2.4373666666666667
2006-12-22 21:00:00,4.548666666666667,0.06593333333333333,235.13616666666667,19.453333333333333,9.183333333333334,0.0,16.75,21,4,12,0,3.5360666666666662,3.9381666666666666,0.9822666666666666
2006-12-22 22:00:00,3.0650666666666666,0.08923333333333333,239.19966666666667,12.983333333333333,0.0,0.38333333333333336,0.0,22,4,12,0,4.548666666666667,3.5360666666666662,0.28026666666666666
2006-12-22 23:00:00,2.4191999999999996,0.1228,241.92999999999998,10.266666666666667,0.0,0.13333333333333333,0.0,23,4,12,0,3.0650666666666666,4.548666666666667,0.2704333333333333
2006-12-23 00:00:00,1.6982333333333333,0.08246666666666667,243.02033333333333,7.4366666666666665,0.0,0.03333333333333333,0.0,0,5,12,1,2.4191999999999996,3.0650666666666666,0.2669333333333333
2006-12-23 01:00:00,1.7227999999999999,0.11739999999999999,243.8125,7.55,0.0,0.48333333333333334,0.0,1,5,12,1,1.6982333333333333,2.4191999999999996,0.272
2006-12-23 02:00:00,1.7007666666666665,0.06813333333333334,243.84133333333332,7.510000000000001,0.0,0.0,0.0,2,5,12,1,1.7227999999999999,1.6982333333333333,0.26763333333333333
2006-12-23 03:00:00,1.7715333333333334,0.10666666666666667,243.68699999999998,7.656666666666666,0.0,0.5166666666666667,0.0,3,5,12,1,1.7007666666666665,1.7227999999999999,0.27386666666666665
2006-12-23 04:00:00,1.8916,0.06436666666666667,243.006,8.156666666666668,0.0,0.0,2.066666666666667,4,5,12,1,1.7715333333333334,1.7007666666666665,0.26426666666666665
2006-12-23 05:00:00,2.2291000000000003,0.11276666666666667,242.44916666666668,9.53,0.0,0.4666666666666667,7.066666666666666,5,5,12,1,1.8916,1.7715333333333334,0.8068333333333334
2006-12-23 06:00:00,1.6493666666666666,0.07183333333333333,242.46683333333334,7.239999999999999,0.0,0.05,0.0,6,5,12,1,2.2291000000000003,1.8916,0.4796333333333333
2006-12-23 07:00:00,4.023366666666666,0.05553333333333333,237.767,16.983333333333334,0.0,0.0,10.85,7,5,12,1,1.6493666666666666,2.2291000000000003,1.7231999999999998
2006-12-23 08:00:00,4.190833333333333,0.09536666666666666,239.10316666666668,17.55666666666667,0.0,0.5166666666666667,17.5,8,5,12,1,4.023366666666666,1.6493666666666666,2.7443999999999997
2006-12-23 09:00:00,3.2464,0.07813333333333333,240.8125,13.53,0.0,0.0,17.766666666666666,9,5,12,1,4.190833333333333,4.023366666666666,1.8963
2006-12-23 10:00:00,2.972166666666667,0.20293333333333333,239.137,12.56,0.0,0.5166666666666667,8.6,10,5,12,1,3.2464,4.190833333333333,1.3449666666666669
2006-12-23 11:00:00,3.159,0.10573333333333333,237.715,13.303333333333335,0.0,0.0,10.816666666666666,11,5,12,1,2.972166666666667,3.2464,1.2525666666666666
2006-12-23 12:00:00,2.9288000000000003,0.09096666666666667,238.7565,12.35,0.0,0.16666666666666666,9.566666666666666,12,5,12,1,3.159,2.972166666666667,1.2284666666666666
2006-12-23 13:00:00,3.4063,0.1617,239.85083333333333,14.313333333333333,0.0,0.35,17.616666666666667,13,5,12,1,2.9288000000000003,3.159,0.6719
2006-12-23 14:00:00,3.757966666666667,0.24489999999999998,240.501,15.76,0.0,0.0,17.716666666666665,14,5,12,1,3.4063,2.9288000000000003,0.8155666666666667
2006-12-23 15:00:00,4.0491,0.3309666666666667,241.3135,16.89666666666667,0.0,0.5166666666666667,17.833333333333332,15,5,12,1,3.757966666666667,3.4063,1.4516333333333333
2006-12-23 16:00:00,4.349100000000001,0.40259999999999996,240.47683333333333,18.216666666666665,1.2666666666666666,1.0833333333333333,17.716666666666665,16,5,12,1,4.0491,3.757966666666667,1.5712000000000002
2006-12-23 17:00:00,5.452533333333333,0.21596666666666667,233.64416666666665,23.36,16.183333333333334,0.6666666666666666,16.75,17,5,12,1,4.349100000000001,4.0491,1.4968
2006-12-23 18:00:00,3.8794,0.09976666666666666,238.00050000000002,16.363333333333333,0.0,0.016666666666666666,17.35,18,5,12,1,5.452533333333333,4.349100000000001,2.6869666666666663
2006-12-23 19:00:00,4.1178333333333335,0.20533333333333334,238.72933333333333,17.3,0.0,0.6,17.466666666666665,19,5,12,1,3.8794,5.452533333333333,3.9381666666666666
2006-12-23 20:00:00,4.1814,0.12476666666666666,238.51883333333333,17.596666666666668,0.0,0.35,17.416666666666668,20,5,12,1,4.1178333333333335,3.8794,3.5360666666666662
2006-12-23 21:00:00,3.2884333333333333,0.23576666666666668,238.59466666666668,13.893333333333334,0.0,0.21666666666666667,5.666666666666667,21,5,12,1,4.1814,4.1178333333333335,4.548666666666667
2006-12-23 22:00:00,4.327933333333333,0.2890333333333333,238.19033333333334,18.31,14.433333333333334,0.5,0.0,22,5,12,1,3.2884333333333333,4.1814,3.0650666666666666
